"Order","id","sp","rep","ind","twig","Row","Col","Treat","Final.lab","chill","time","Term.fl","Lat.fl","Term.lf","Lat.lf","Comments","Observer","day1","day2","day3","day","tleaf","lleaf","chillport","lday","fday","bday","nl"
1,"QUERUB21_HF_07","QUERUB","21","QUERUB21",7,4,10,"8_3",NA,"chill8","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,66.678368297455,39,NA,39,1
2,"QUERUB21_HF_08","QUERUB","21","QUERUB21",8,8,2,"8_2",NA,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,55,NA,28,1
1,"QUERUB21_HF_09","QUERUB","21","QUERUB21",9,1,6,"4_1",NA,"chill4","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,70,NA,53,1
2,"QUERUB21_HF_10","QUERUB","21","QUERUB21",10,7,9,"2_2",NA,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,52,NA,49,1
1,"QUERUB21_HF_11","QUERUB","21","QUERUB21",11,1,1,"4_3",NA,"chill4","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,63.0118829365783,54,NA,47,1
1,"QUERUB21_HF_12","QUERUB","21","QUERUB21",12,2,6,"1_3",NA,"chill1","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,51.7673318647914,NA,NA,17,0
2,"QUERUB22_HF_01","QUERUB","22","QUERUB22",1,7,1,"2_2",NA,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,49,NA,38,1
1,"QUERUB22_HF_02","QUERUB","22","QUERUB22",2,3,5,"8_3",NA,"chill8","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,66.678368297455,33,NA,22,1
2,"QUERUB22_HF_03","QUERUB","22","QUERUB22",3,4,5,"2_1",NA,"chill2","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,53,NA,42,1
3,"QUERUB22_HF_04","QUERUB","22","QUERUB22",4,1,6,"1_1",NA,"chill1","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,64,NA,36,1
1,"QUERUB22_HF_05","QUERUB","22","QUERUB22",5,8,4,"8_2",NA,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,38,NA,33,1
1,"QUERUB22_HF_06","QUERUB","22","QUERUB22",6,6,8,"1_2",NA,"chill1","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,45.4964798983769,49,NA,38,1
1,"QUERUB22_HF_07","QUERUB","22","QUERUB22",7,6,1,"4_2",NA,"chill4","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,51.3734415685938,49,NA,28,1
2,"QUERUB22_HF_08","QUERUB","22","QUERUB22",8,3,1,"4_1",NA,"chill4","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,43,NA,36,1
2,"QUERUB22_HF_09","QUERUB","22","QUERUB22",9,2,2,"4_1",NA,"chill4","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,43,NA,43,1
1,"QUERUB22_HF_10","QUERUB","22","QUERUB22",10,1,5,"1_3",NA,"chill1","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,51.7673318647914,39,NA,39,1
2,"QUERUB22_HF_11","QUERUB","22","QUERUB22",11,4,7,"8_1",NA,"chill8","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,NA,NA,NA,0
1,"QUERUB22_HF_12","QUERUB","22","QUERUB22",12,4,1,"2_3",NA,"chill2","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,61,NA,39,1
2,"QUERUB23_HF_01","QUERUB","23","QUERUB23",1,8,9,"8_2",NA,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,55,NA,49,1
3,"QUERUB23_HF_02","QUERUB","23","QUERUB23",2,5,8,"4_2",NA,"chill4","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,51.3734415685938,63,NA,55,1
2,"QUERUB23_HF_03","QUERUB","23","QUERUB23",3,1,8,"4_1",NA,"chill4","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,70,NA,53,1
3,"QUERUB23_HF_04","QUERUB","23","QUERUB23",4,6,6,"1_2",NA,"chill1","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,45.4964798983769,63,NA,49,1
2,"QUERUB23_HF_05","QUERUB","23","QUERUB23",5,8,5,"2_2",NA,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,49,NA,49,1
2,"QUERUB23_HF_06","QUERUB","23","QUERUB23",6,3,8,"2_1",NA,"chill2","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,78,NA,53,1
3,"QUERUB23_HF_07","QUERUB","23","QUERUB23",7,4,10,"2_3",7,"chill2","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,54,NA,47,1
3,"QUERUB23_HF_08","QUERUB","23","QUERUB23",8,2,4,"1_1",NA,"chill1","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,NA,NA,NA,0
1,"QUERUB23_HF_09","QUERUB","23","QUERUB23",9,3,7,"8_3",NA,"chill8","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,66.678368297455,54,NA,39,1
1,"QUERUB23_HF_10","QUERUB","23","QUERUB23",10,1,9,"4_3",NA,"chill4","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,63.0118829365783,54,NA,39,1
3,"QUERUB23_HF_11","QUERUB","23","QUERUB23",11,2,6,"1_1",NA,"chill1","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,78,NA,48,1
2,"QUERUB23_HF_12","QUERUB","23","QUERUB23",12,4,4,"8_3",NA,"chill8","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,66.678368297455,54,NA,39,1
2,"QUERUBX2_HF_01","QUERUB","X2","QUERUBX2",1,6,2,"4_2",NA,"chill4","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,51.3734415685938,NA,NA,NA,0
1,"QUERUBX2_HF_02","QUERUB","X2","QUERUBX2",2,5,5,"1_2",NA,"chill1","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,45.4964798983769,70,NA,49,1
1,"QUERUBX2_HF_03","QUERUB","X2","QUERUBX2",3,3,6,"2_1",NA,"chill2","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,NA,NA,48,0
1,"QUERUBX2_HF_04","QUERUB","X2","QUERUBX2",4,7,2,"2_2",NA,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,NA,NA,NA,0
2,"QUERUBX2_HF_05","QUERUB","X2","QUERUBX2",5,7,1,"8_2",NA,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,49,NA,49,1
1,"QUERUBX2_HF_06","QUERUB","X2","QUERUBX2",6,1,1,"1_1",NA,"chill1","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,64,NA,48,1
3,"QUERUBX2_HF_07","QUERUB","X2","QUERUBX2",7,2,10,"1_3",3,"chill1","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,51.7673318647914,NA,NA,NA,0
2,"QUERUBX2_HF_08","QUERUB","X2","QUERUBX2",8,4,6,"8_3",NA,"chill8","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,66.678368297455,47,NA,33,1
2,"QUERUBX2_HF_09","QUERUB","X2","QUERUBX2",9,2,7,"4_1",NA,"chill4","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,64,NA,48,1
3,"QUERUBX2_HF_10","QUERUB","X2","QUERUBX2",10,2,1,"4_3",NA,"chill4","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,63.0118829365783,NA,NA,NA,0
1,"QUERUBX2_HF_11","QUERUB","X2","QUERUBX2",11,3,4,"2_3",NA,"chill2","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,NA,NA,47,0
1,"QUERUBX2_HF_12","QUERUB","X2","QUERUBX2",12,4,5,"8_1",NA,"chill8","time1",NA,NA,"-","-","missing","TS",13,-2,-18,13,NA,NA,40.243854,70,NA,53,1
3,"QUERUBX3_HF_01","QUERUB","X3","QUERUBX3",1,3,1,"2_1",NA,"chill2","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,64,NA,48,1
3,"QUERUBX3_HF_02","QUERUB","X3","QUERUBX3",2,1,9,"4_1",NA,"chill4","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,53,NA,43,1
1,"QUERUBX3_HF_03","QUERUB","X3","QUERUBX3",3,7,5,"8_2",NA,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,49,NA,38,1
1,"QUERUBX3_HF_04","QUERUB","X3","QUERUBX3",4,1,4,"1_1",NA,"chill1","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,78,NA,53,1
1,"QUERUBX3_HF_05","QUERUB","X3","QUERUBX3",5,1,10,"1_3",NA,"chill1","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,51.7673318647914,47,NA,39,1
2,"QUERUBX3_HF_06","QUERUB","X3","QUERUBX3",6,2,6,"4_1",NA,"chill4","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,NA,NA,NA,0
1,"QUERUBX3_HF_07","QUERUB","X3","QUERUBX3",7,4,9,"8_1",NA,"chill8","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,53,NA,43,1
3,"QUERUBX3_HF_08","QUERUB","X3","QUERUBX3",8,4,4,"8_1",NA,"chill8","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,53,NA,43,1
1,"QUERUBX3_HF_09","QUERUB","X3","QUERUBX3",9,4,2,"2_3",NA,"chill2","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,47,NA,47,1
1,"QUERUBX3_HF_10","QUERUB","X3","QUERUBX3",10,2,3,"4_3",NA,"chill4","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,63.0118829365783,11,NA,11,1
1,"QUERUBX3_HF_11","QUERUB","X3","QUERUBX3",11,5,7,"1_2",NA,"chill1","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,45.4964798983769,49,NA,49,1
1,"QUERUBX3_HF_12","QUERUB","X3","QUERUBX3",12,8,8,"2_2",NA,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,52,NA,49,1
2,"QUERUBX4_HF_01","QUERUB","X4","QUERUBX4",1,3,4,"8_1",NA,"chill8","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,53,NA,43,1
2,"QUERUBX4_HF_02","QUERUB","X4","QUERUBX4",2,5,9,"1_2",NA,"chill1","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,45.4964798983769,NA,NA,NA,0
1,"QUERUBX4_HF_03","QUERUB","X4","QUERUBX4",3,6,4,"1_2",NA,"chill1","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,45.4964798983769,63,NA,49,1
3,"QUERUBX4_HF_04","QUERUB","X4","QUERUBX4",4,2,3,"1_3",NA,"chill1","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,51.7673318647914,47,NA,40,1
1,"QUERUBX4_HF_05","QUERUB","X4","QUERUBX4",5,4,4,"2_3",NA,"chill2","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,NA,NA,NA,0
1,"QUERUBX4_HF_06","QUERUB","X4","QUERUBX4",6,1,2,"4_3",NA,"chill4","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,63.0118829365783,40,NA,40,1
1,"QUERUBX4_HF_07","QUERUB","X4","QUERUBX4",7,7,8,"2_2",NA,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,NA,NA,NA,0
2,"QUERUBX4_HF_08","QUERUB","X4","QUERUBX4",8,4,4,"2_1",NA,"chill2","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,NA,NA,48,0
3,"QUERUBX4_HF_09","QUERUB","X4","QUERUBX4",9,8,6,"8_2",NA,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,NA,NA,NA,0
2,"QUERUBX4_HF_10","QUERUB","X4","QUERUBX4",10,4,2,"8_1",NA,"chill8","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,53,NA,48,1
1,"QUERUBX4_HF_11","QUERUB","X4","QUERUBX4",11,5,1,"4_2",NA,"chill4","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,51.3734415685938,49,NA,33,1
1,"QUERUBX4_HF_12","QUERUB","X4","QUERUBX4",12,2,8,"4_1",NA,"chill4","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,53,NA,39,1
1,"QUERUBX5_HF_01","QUERUB","X5","QUERUBX5",1,5,7,"4_2",NA,"chill4","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,51.3734415685938,55,NA,55,1
3,"QUERUBX5_HF_02","QUERUB","X5","QUERUBX5",2,4,7,"2_1",NA,"chill2","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,NA,NA,NA,0
1,"QUERUBX5_HF_03","QUERUB","X5","QUERUBX5",3,1,5,"4_1",NA,"chill4","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,NA,NA,43,0
1,"QUERUBX5_HF_04","QUERUB","X5","QUERUBX5",4,7,3,"8_2",NA,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,49,NA,38,1
1,"QUERUBX5_HF_05","QUERUB","X5","QUERUBX5",5,5,6,"1_2",NA,"chill1","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,45.4964798983769,49,NA,49,1
1,"QUERUBX5_HF_06","QUERUB","X5","QUERUBX5",6,1,5,"1_1",NA,"chill1","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,64,NA,48,1
2,"QUERUBX5_HF_07","QUERUB","X5","QUERUBX5",7,2,4,"1_3",NA,"chill1","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,51.7673318647914,39,NA,39,1
1,"QUERUBX5_HF_08","QUERUB","X5","QUERUBX5",8,4,3,"8_1",NA,"chill8","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,NA,NA,NA,0
1,"QUERUBX5_HF_09","QUERUB","X5","QUERUBX5",9,3,4,"2_1",NA,"chill2","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,67,NA,53,1
2,"QUERUBX5_HF_10","QUERUB","X5","QUERUBX5",10,4,9,"8_3",NA,"chill8","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,66.678368297455,39,NA,33,1
1,"QUERUBX5_HF_11","QUERUB","X5","QUERUBX5",11,1,3,"4_3",NA,"chill4","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,63.0118829365783,39,NA,33,1
2,"QUERUBX5_HF_12","QUERUB","X5","QUERUBX5",12,4,5,"2_3",NA,"chill2","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,39,NA,39,1
3,"VIBCAS01_HF_01","VIBCAS","1","VIBCAS01",1,7,9,"2_2",NA,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,21,NA,17,1
2,"VIBCAS01_HF_02","VIBCAS","1","VIBCAS01",2,5,6,"1_2",NA,"chill1","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,45.4964798983769,24,NA,17,1
2,"VIBCAS01_HF_03","VIBCAS","1","VIBCAS01",3,5,1,"4_2",NA,"chill4","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,51.3734415685938,21,NA,14,1
1,"VIBCAS01_HF_04","VIBCAS","1","VIBCAS01",4,2,5,"1_3",NA,"chill1","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,51.7673318647914,17,NA,17,1
3,"VIBCAS01_HF_05","VIBCAS","1","VIBCAS01",5,7,2,"2_2",NA,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,17,NA,17,1
1,"VIBCAS01_HF_06","VIBCAS","1","VIBCAS01",6,4,9,"2_3",NA,"chill2","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,17,NA,17,1
1,"VIBCAS01_HF_07","VIBCAS","1","VIBCAS01",7,3,4,"8_3",NA,"chill8","time3",NA,NA,"3","1","","DF",36,21,5,5,3,1,66.678368297455,11,NA,5,1
2,"VIBCAS01_HF_08","VIBCAS","1","VIBCAS01",8,8,4,"8_2",NA,"chill8","time2",NA,NA,"3","1","","DF",25,10,-6,10,3,1,53.4607334489438,17,NA,10,1
2,"VIBCAS01_HF_09","VIBCAS","1","VIBCAS01",9,5,9,"4_2",NA,"chill4","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,51.3734415685938,21,NA,14,1
2,"VIBCAS01_HF_10","VIBCAS","1","VIBCAS01",10,1,6,"1_3",NA,"chill1","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,51.7673318647914,17,NA,17,1
3,"VIBCAS01_HF_11","VIBCAS","1","VIBCAS01",11,2,7,"4_3",NA,"chill4","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,63.0118829365783,17,NA,17,1
2,"VIBCAS01_HF_12","VIBCAS","1","VIBCAS01",12,3,7,"8_3",NA,"chill8","time3",NA,NA,"3","3","","DF",36,21,5,5,3,3,66.678368297455,11,NA,5,1
2,"VIBCAS02_HF_01","VIBCAS","2","VIBCAS02",1,3,5,"8_3",NA,"chill8","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,66.678368297455,NA,NA,NA,0
2,"VIBCAS02_HF_02","VIBCAS","2","VIBCAS02",2,2,2,"4_3",NA,"chill4","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,63.0118829365783,17,NA,17,1
2,"VIBCAS02_HF_03","VIBCAS","2","VIBCAS02",3,1,4,"1_3",NA,"chill1","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,51.7673318647914,11,NA,11,1
3,"VIBCAS02_HF_04","VIBCAS","2","VIBCAS02",4,1,6,"4_3",NA,"chill4","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,63.0118829365783,11,NA,11,1
3,"VIBCAS02_HF_05","VIBCAS","2","VIBCAS02",5,6,6,"4_2",10,"chill4","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,51.3734415685938,17,NA,17,1
NA,"VIBCAS02_HF_06","VIBCAS","2","VIBCAS02",6,5,3,"8_2",14,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,NA,NA,NA,0
NA,"VIBCAS02_HF_07","VIBCAS","2","VIBCAS02",7,NA,NA,"8_3",NA,"chill8","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,66.678368297455,NA,NA,NA,0
3,"VIBCAS02_HF_08","VIBCAS","2","VIBCAS02",8,8,1,"2_2",NA,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,24,NA,17,1
2,"VIBCAS02_HF_09","VIBCAS","2","VIBCAS02",9,6,8,"1_2",NA,"chill1","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,45.4964798983769,21,NA,17,1
2,"VIBCAS02_HF_10","VIBCAS","2","VIBCAS02",10,1,5,"1_1",NA,"chill1","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,29,NA,29,1
3,"VIBCAS02_HF_11","VIBCAS","2","VIBCAS02",11,3,3,"2_3",NA,"chill2","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,22,NA,8,1
3,"VIBCAS02_HF_12","VIBCAS","2","VIBCAS02",12,4,2,"2_3",NA,"chill2","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,17,NA,17,1
2,"VIBCAS08_HF_01","VIBCAS","8","VIBCAS08",1,3,9,"2_3",NA,"chill2","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,22,NA,17,1
2,"VIBCAS08_HF_02","VIBCAS","8","VIBCAS08",2,2,1,"4_1",NA,"chill4","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,32,NA,29,1
3,"VIBCAS08_HF_03","VIBCAS","8","VIBCAS08",3,5,9,"1_2",NA,"chill1","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,45.4964798983769,21,NA,17,1
2,"VIBCAS08_HF_04","VIBCAS","8","VIBCAS08",4,4,3,"2_3",NA,"chill2","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,17,NA,17,1
1,"VIBCAS08_HF_05","VIBCAS","8","VIBCAS08",5,1,3,"4_1",NA,"chill4","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,25,NA,25,1
1,"VIBCAS08_HF_06","VIBCAS","8","VIBCAS08",6,3,1,"8_3",NA,"chill8","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,66.678368297455,11,NA,8,1
1,"VIBCAS08_HF_07","VIBCAS","8","VIBCAS08",7,1,1,"1_3",NA,"chill1","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,51.7673318647914,22,NA,8,1
3,"VIBCAS08_HF_08","VIBCAS","8","VIBCAS08",8,7,6,"8_2",NA,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,21,NA,14,1
2,"VIBCAS08_HF_09","VIBCAS","8","VIBCAS08",9,8,10,"2_2",6,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,24,NA,17,1
1,"VIBCAS08_HF_10","VIBCAS","8","VIBCAS08",10,7,4,"8_2",NA,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,21,NA,14,1
2,"VIBCAS08_HF_11","VIBCAS","8","VIBCAS08",11,1,1,"1_1",NA,"chill1","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,36,NA,29,1
2,"VIBCAS08_HF_12","VIBCAS","8","VIBCAS08",12,6,1,"4_2",NA,"chill4","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,51.3734415685938,24,NA,17,1
1,"VIBCASX5_HF_01","VIBCAS","X5","VIBCASX5",1,5,1,"1_2",NA,"chill1","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,45.4964798983769,17,NA,17,1
1,"VIBCASX5_HF_02","VIBCAS","X5","VIBCASX5",2,7,7,"2_2",NA,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,14,NA,14,1
2,"VIBCASX5_HF_03","VIBCAS","X5","VIBCASX5",3,7,7,"8_2",NA,"chill8","time2",NA,NA,"5","5","","DF",25,10,-6,10,5,5,53.4607334489438,14,NA,10,1
2,"VIBCASX5_HF_04","VIBCAS","X5","VIBCASX5",4,4,1,"8_1",NA,"chill8","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,29,NA,29,1
3,"VIBCASX5_HF_05","VIBCAS","X5","VIBCASX5",5,6,7,"4_2",11,"chill4","time2",NA,NA,"3","3","","DF",25,10,-6,10,3,3,51.3734415685938,14,NA,10,1
2,"VIBCASX5_HF_06","VIBCAS","X5","VIBCASX5",6,2,3,"4_3",NA,"chill4","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,63.0118829365783,17,NA,17,1
2,"VIBCASX5_HF_07","VIBCAS","X5","VIBCASX5",7,3,1,"2_3",NA,"chill2","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,11,NA,11,1
NA,"VIBCASX5_HF_08","VIBCAS","X5","VIBCASX5",8,NA,NA,"4_3",NA,"chill4","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,63.0118829365783,NA,NA,NA,0
2,"VIBCASX5_HF_09","VIBCAS","X5","VIBCASX5",9,3,5,"8_1",NA,"chill8","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,29,NA,29,1
2,"VIBCASX5_HF_10","VIBCAS","X5","VIBCASX5",10,6,7,"1_2",4,"chill1","time2",NA,NA,"6","6","","DF",36,21,5,21,6,6,45.4964798983769,21,NA,21,1
1,"VIBCASX5_HF_11","VIBCAS","X5","VIBCASX5",11,4,2,"2_1",NA,"chill2","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,25,NA,25,1
1,"VIBCASX5_HF_12","VIBCAS","X5","VIBCASX5",12,2,3,"1_1",NA,"chill1","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,25,NA,25,1
